timestamp,temp_before,temp_pred_last,temp_lower_last,temp_upper_last,temp_univariate_outlier,temp_univariate_hit_count,temp_evaluated_count,temp_after,hum_before,hum_pred_last,hum_lower_last,hum_upper_last,hum_univariate_outlier,hum_univariate_hit_count,hum_evaluated_count,hum_after,mahalanobis_d2_last,mahalanobis_threshold,multivariate_outlier,multivariate_hit_count,co2_before,co2_pred_last,co2_lower_last,co2_upper_last,co2_univariate_outlier,co2_univariate_hit_count,co2_evaluated_count,co2_after,temp_correction,hum_correction,co2_correction,any_outlier
2026-06-17 11:25:00,38.6,38.35537714852942,38.15006686107892,38.56068743597992,True,2,5,38.56068743597992,37.85,37.13784603080345,35.292160868269164,38.98353119333774,False,0,5,37.85,8.570059156602685,9.21034037197618,True,1,364,359.2764371093743,354.3326903120048,364.2201839067438,False,0,5,364.0,-0.03931256402007932,0.0,0.0,True
2026-06-17 11:30:00,39.07,38.83077085900699,38.62546057155649,39.03608114645749,True,2,5,39.03608114645749,36.1,37.39775588544795,35.55207072291366,39.24344104798224,False,0,5,36.1,10.651745336097884,9.21034037197618,True,2,363,364.3513906841186,359.4076438867491,369.2951374814881,False,0,5,363.0,-0.03391885354250945,0.0,0.0,True
2026-06-17 11:45:00,40.3,40.14055341924736,39.93524313179686,40.34586370669786,False,0,5,40.3,34.37,36.18144548079426,34.33576031825997,38.02713064332855,True,2,5,34.48742269709136,8.643560191243196,9.21034037197618,True,1,367,367.32539922354306,362.38165242617356,372.26914602091256,False,0,5,367.0,0.0,0.11742269709136366,0.0,True
2026-06-17 12:45:00,41.8,42.03399064534203,41.82868035789153,42.23930093279253,True,3,5,41.82868035789153,31.17,30.78977734480655,28.944092182272264,32.63546250734083,False,0,5,31.17,7.324914175282048,9.21034037197618,False,0,370,373.7721368325439,368.8283900351744,378.7158836299134,False,0,5,370.0,0.028680357891531116,0.0,0.0,True
2026-06-17 12:50:00,41.8,42.02595408427632,41.82064379682582,42.23126437172682,True,3,5,41.82212674510398,30.1,30.795588220881392,28.949903058347108,32.64127338341568,False,0,5,30.1,8.136733346167864,9.21034037197618,True,1,370,369.9428965622875,364.999149764918,374.886643359657,False,0,5,370.0,0.02212674510398216,0.0,0.0,True
2026-06-17 13:00:00,41.8,42.170252875540946,41.964942588090445,42.37556316299145,True,1,5,41.97819064506774,29.28,30.061213132460328,28.215527969926043,31.906898294994612,False,0,5,29.28,7.676428576164468,9.21034037197618,True,1,370,370.98795577705863,366.04420897968913,375.93170257442813,False,0,5,370.0,0.17819064506774396,0.0,0.0,True
2026-06-17 13:40:00,41.8,42.069515459777406,41.864205172326905,42.27482574722791,True,2,5,41.870063053852036,28.7,28.300096911760612,26.454411749226328,30.145782074294896,False,0,5,28.7,6.340514054889296,9.21034037197618,True,1,371,371.830136570186,366.8863897728165,376.7738833675555,False,0,5,371.0,0.07006305385203859,0.0,0.0,True
2026-06-17 13:45:00,41.9,42.12102923978498,41.91571895233448,42.32633952723548,True,3,5,41.91571895233448,28.7,28.315308209800445,26.46962304726616,30.16099337233473,False,0,5,28.7,7.408380714105635,9.21034037197618,False,0,371,370.8413542630465,365.897607465677,375.785101060416,False,0,5,371.0,0.015718952334481173,0.0,0.0,True
2026-06-17 13:50:00,41.98,42.200261993603384,41.99495170615288,42.405572281053885,True,4,5,41.99495170615288,28.53,28.217914977415013,26.37222981488073,30.063600139949298,False,0,5,28.53,6.778677561971611,9.21034037197618,False,0,372,370.8826186197749,365.9388718224054,375.8263654171444,False,0,5,372.0,0.014951706152885436,0.0,0.0,True
2026-06-17 13:55:00,42.1,41.91202009286846,41.70670980541796,42.11733038031896,True,1,5,42.0716641268047,27.9,28.48135937842448,26.635674215890194,30.327044540958763,False,0,5,27.9,4.361649212198738,9.21034037197618,False,0,370,371.8421324957807,366.8983856984112,376.7858792931502,False,0,5,370.0,-0.028335873195302952,0.0,0.0,True
2026-06-17 15:05:00,42.83,43.03322808895212,42.82791780150162,43.23853837640262,True,2,4,42.877204193849195,26.48,26.208930423578575,24.36324526104429,28.05461558611286,False,0,4,26.48,3.8576468962169406,9.21034037197618,False,0,373,372.85268317502266,367.90893637765316,377.79642997239216,False,0,4,373.0,0.04720419384919694,0.0,0.0,True
2026-06-17 15:40:00,42.3,42.05961236145441,41.85430207400391,42.264922648904914,True,2,4,42.245094022979345,27.65,27.82482087572638,25.979135713192097,29.670506038260665,False,0,4,27.65,5.415447648307333,9.21034037197618,True,1,374,373.6980889119522,368.7543421145827,378.6418357093217,False,0,4,374.0,-0.054905977020652585,0.0,0.0,True
2026-06-17 19:05:00,32.7,32.90946710480833,32.72067889190359,33.09825531771307,True,1,5,32.72067889190359,48.58,49.07101773784288,47.179235007461536,50.96280046822422,False,0,5,48.58,9.106564138722009,9.21034037197618,False,0,359,361.0769547485254,356.1614818460721,365.9924276509787,False,0,5,359.0,0.02067889190358585,0.0,0.0,True
2026-06-17 19:45:00,31.1,31.120007961586992,30.931219748682253,31.308796174491732,False,0,5,31.1,51.75,53.77562512444078,51.883842394059435,55.66740785482212,True,1,5,52.107915070952316,5.416479123167252,9.21034037197618,True,1,362,361.3201640987898,356.4046911963365,366.2356370012431,False,0,5,362.0,0.0,0.3579150709523162,0.0,True
2026-06-17 20:45:00,29.6,29.61380112097772,29.42501290807298,29.80258933388246,False,0,4,29.6,55.7,56.03895491581631,54.14717218543497,57.930737646197656,False,0,4,55.7,0.2692695806796258,9.21034037197618,False,0,358,364.3893878933378,359.4739149908845,369.3048607957911,True,4,4,359.4739149908845,0.0,0.0,1.4739149908845093,True
2026-06-17 21:25:00,29.0,29.013391245008197,28.796234733348108,29.230547756668287,False,0,5,29.0,60.0,58.713076683697516,56.815272229520744,60.61088113787429,True,1,5,59.893899186884695,2.5686311815704483,9.21034037197618,False,0,364,361.84332238193434,357.04225876894816,366.6443859949205,False,0,5,364.0,0.0,-0.1061008131153045,0.0,True
2026-06-17 22:10:00,28.5,28.430332575987183,28.213176064327094,28.647489087647273,False,0,5,28.5,62.47,61.05688221255537,59.1590777583786,62.954686666732144,True,1,5,62.44729947269515,4.605531822214996,9.21034037197618,False,0,364,362.67949135893576,357.8784277459496,367.48055497192195,False,0,5,364.0,0.0,-0.02270052730484906,0.0,True
2026-06-18 00:00:00,27.5,27.464597750656136,27.247441238996046,27.681754262316225,False,0,5,27.5,64.42,62.98384993603629,61.08604548185952,64.88165439021307,True,1,5,64.23188691991707,3.2218720241892393,9.21034037197618,False,0,365,366.67339140510813,361.87232779212195,371.4744550180943,False,0,5,365.0,0.0,-0.18811308008292826,0.0,True
2026-06-18 00:35:00,26.9,27.01216370605696,26.79500719439687,27.22932021771705,False,0,5,26.9,65.55,63.958364578930286,62.060560124753515,65.85616903310707,True,1,5,65.2472788185615,4.405989652785176,9.21034037197618,True,1,371,371.6473965203638,366.84633290737764,376.44846013335,False,0,5,371.0,0.0,-0.3027211814384998,0.0,True
2026-06-18 00:45:00,26.8,26.7907598118914,26.573603300231312,27.00791632355149,False,0,5,26.8,64.27,66.20322866702537,64.30542421284859,68.10103312120215,True,2,5,64.50138342779304,5.350802512676223,9.21034037197618,False,0,369,373.205433764727,368.4043701517408,378.0064973777132,False,0,5,369.0,0.0,0.2313834277930482,0.0,True
2026-06-18 05:55:00,26.1,26.122431578345097,25.905275066685007,26.339588090005186,False,0,4,26.1,68.35,66.57049818673161,64.67269373255483,68.46830264090839,True,1,4,68.18973634028367,4.832063850279828,9.21034037197618,False,0,396,399.48919666514206,394.6881330521559,404.29026027812824,False,0,4,396.0,0.0,-0.16026365971632117,0.0,True
2026-06-18 06:35:00,26.2,26.21812648556019,26.0009699739001,26.43528299722028,False,0,3,26.2,69.28,66.78821357542787,64.8904091212511,68.68601802960465,True,1,3,68.64100666199117,6.325399246833227,9.21034037197618,True,1,392,393.6096492161968,388.8085856032106,398.41071282918296,False,0,3,392.0,0.0,-0.6389933380088308,0.0,True
2026-06-18 07:15:00,26.2,26.234020838596397,26.016864326936307,26.451177350256486,False,0,3,26.2,70.0,67.52248621578786,65.62468176161109,69.42029066996464,True,1,3,69.411723354348,6.596379994695357,9.21034037197618,True,1,393,394.5941931816566,389.7931295686704,399.39525679464276,False,0,3,393.0,0.0,-0.5882766456520017,0.0,True
2026-06-18 09:25:00,31.0,30.69667799207386,30.47952148041377,30.91383450373395,True,2,3,30.887115759056794,59.65,59.980361795709904,58.08255734153313,61.878166249886675,False,0,3,59.65,5.151828924269422,9.21034037197618,True,2,373,371.5955929399447,366.7945293269585,376.3966565529309,False,0,3,373.0,-0.11288424094320604,0.0,0.0,True
2026-06-18 10:15:00,33.85,33.580007008164124,33.36285049650403,33.79716351982422,True,1,3,33.79716351982422,53.02,53.689895319092074,51.7920908649153,55.587699773268845,False,0,3,53.02,10.603724544158897,9.21034037197618,True,1,367,365.7333222020961,360.9322585891099,370.53438581508226,False,0,3,367.0,-0.05283648017578457,0.0,0.0,True
2026-06-18 10:25:00,34.5,34.24286947879296,34.02571296713287,34.460025990453055,True,2,3,34.42717898670752,51.97,52.274711030647204,50.37690657647043,54.172515484823975,False,0,3,51.97,4.817216785628577,9.21034037197618,True,1,367,366.73659260765675,361.93552899467056,371.53765622064293,False,0,3,367.0,-0.07282101329248292,0.0,0.0,True
2026-06-18 10:30:00,34.6,34.39458577910674,34.17742926744665,34.611742290766834,False,0,3,34.6,50.7,51.78286376350309,49.885059309326316,53.68066821767986,False,0,3,50.7,7.450571309351224,9.21034037197618,False,0,372,366.6925360320658,361.8914724190796,371.493599645052,True,3,3,371.493599645052,0.0,0.0,-0.5064003549480276,True
2026-06-18 12:00:00,36.3,36.57011811319486,36.352961601534766,36.78727462485495,True,1,2,36.364728240002535,46.03,45.76706440099288,43.86925994681611,47.66486885516965,False,0,2,46.03,5.9478602267602145,9.21034037197618,True,1,365,366.0067574448545,361.2056938318683,370.80782105784067,False,0,2,365.0,0.06472824000253752,0.0,0.0,True
2026-06-18 12:35:00,39.1,38.784475251859824,38.56731874019973,39.00163176351992,True,1,2,38.97335687304212,40.8,42.71776142417611,40.81995696999934,44.61556587835288,True,1,2,40.88010009498492,10.217757236040061,9.21034037197618,True,2,368,366.6072943617527,361.8062307487665,371.40835797473886,False,0,2,368.0,-0.12664312695788027,0.0801000949849211,0.0,True
2026-06-18 12:40:00,39.2,38.949676466318,38.73251995465791,39.166832977978096,True,1,2,39.166832977978096,40.02,40.765744313780935,38.867939859604164,42.66354876795771,False,0,2,40.02,9.329766595455974,9.21034037197618,True,1,370,367.65408916680985,362.85302555382367,372.45515277979604,False,0,2,370.0,-0.03316702202190669,0.0,0.0,True
2026-06-18 13:40:00,40.6,40.90285134624351,40.685694834583416,41.1200078579036,True,2,2,40.685694834583416,37.43,37.426259413463626,35.528454959286854,39.3240638676404,False,0,2,37.43,7.921816558242634,9.21034037197618,True,1,371,370.0267946300246,365.2257310170384,374.8278582430108,False,0,2,371.0,0.08569483458341409,0.0,0.0,True
2026-06-18 13:50:00,40.7,40.910839217633644,40.69368270597355,41.12799572929374,True,1,2,40.71395670183394,37.0,37.725364073288354,35.82755961911158,39.623168527465126,False,0,2,37.0,6.957391517849543,9.21034037197618,False,0,371,373.9690781651198,369.1680145521336,378.770141778106,False,0,2,371.0,0.013956701833940599,0.0,0.0,True
2026-06-18 14:15:00,41.3,41.27437313100257,41.057216619342476,41.49152964266266,False,0,2,41.3,37.75,35.680963674996875,33.7831592208201,37.578768129173646,True,2,2,37.578768129173646,7.698371677567907,9.21034037197618,True,1,371,371.08751392551494,366.28645031252876,375.8885775385011,False,0,2,371.0,0.0,-0.17123187082635383,0.0,True
2026-06-18 16:00:00,42.8,42.599016546333296,42.3818600346732,42.81617305799339,False,0,1,42.8,32.95,31.25898833452794,29.361183880351163,33.15679278870471,False,0,1,32.95,12.178135841274184,9.21034037197618,True,1,372,369.94485387160285,365.14379025861666,374.74591748458903,False,0,1,372.0,0.0,0.0,0.0,True
2026-06-18 16:05:00,43.1,42.79589679499572,42.57874028333563,43.01305330665581,True,1,1,43.01305330665581,32.15,32.86191176976399,30.964107315587217,34.759716223940764,False,0,1,32.15,13.378458244457299,9.21034037197618,True,1,373,371.79655043658704,366.99548682360086,376.5976140495732,False,0,1,373.0,-0.08694669334418847,0.0,0.0,True
2026-06-18 16:15:00,43.4,43.163572427814145,42.94641591615405,43.38072893947424,True,1,1,43.38072893947424,31.92,30.893905151286603,28.996100697109828,32.791709605463375,False,0,1,31.92,10.700549679340078,9.21034037197618,True,1,375,372.9678699077028,368.1668062947166,377.76893352068896,False,0,1,375.0,-0.01927106052576022,0.0,0.0,True
2026-06-18 19:30:00,36.3,36.31820624697026,36.10104973531017,36.535362758630356,False,0,1,36.3,42.17,42.57141199551208,40.67360754133531,44.46921644968885,False,0,1,42.17,0.3709625361283101,9.21034037197618,False,0,364,359.1250085671592,354.32394495417304,363.9260721801454,True,1,1,363.9260721801454,0.0,0.0,-0.07392781985458896,True
