crop,feature_variant,model,baseline_only,deployment_eligible,horizon,validation_window_count,physical_violation_rate,nan_inf_count,target,drift_slope_nmae,drift_slope_nmae_median,drift_slope_nmae_q90,drift_slope_nmae_cvar90
cucumber,with_quality_flags,linear_regression,False,False,60min,387,0.0004306632214,0,indoor_co2,0.02587068576,0.01707374946,0.06144386111,0.1038653227
cucumber,with_quality_flags,linear_svr,False,False,15min,387,0,0,all_targets,0.01926934506,0.01728820881,0.04839472981,0.06281905421
cucumber,with_quality_flags,linear_svr,False,False,15min,387,0,0,indoor_temperature,0.01442414019,0.01418910313,0.03003974007,0.03775934167
cucumber,with_quality_flags,linear_svr,False,False,15min,387,0,0,indoor_humidity,0.01709668716,0.01082958056,0.05896764123,0.0824668276
cucumber,with_quality_flags,linear_svr,False,False,15min,387,0,0,indoor_co2,0.02628720782,0.02230570655,0.09379039362,0.132589286
cucumber,with_quality_flags,linear_svr,False,False,30min,387,0,0,all_targets,0.0203563663,0.0177367889,0.03862219304,0.05516414542
cucumber,with_quality_flags,linear_svr,False,False,30min,387,0,0,indoor_temperature,0.01450980891,0.0138645864,0.0287987646,0.03451028154
cucumber,with_quality_flags,linear_svr,False,False,30min,387,0,0,indoor_humidity,0.02141833244,0.0116882607,0.06497898649,0.08804879019
cucumber,with_quality_flags,linear_svr,False,False,30min,387,0,0,indoor_co2,0.02514095754,0.01839744332,0.06329153359,0.1012892636
cucumber,with_quality_flags,linear_svr,False,False,60min,387,0.0003588860178,0,all_targets,0.02165488579,0.01814679103,0.04353148312,0.05618305548
cucumber,with_quality_flags,linear_svr,False,False,60min,387,0.0003588860178,0,indoor_temperature,0.01367103771,0.01323172605,0.02674884874,0.03160417486
cucumber,with_quality_flags,linear_svr,False,False,60min,387,0.0003588860178,0,indoor_humidity,0.03076182035,0.01552124184,0.08361648284,0.1251482188
cucumber,with_quality_flags,linear_svr,False,False,60min,387,0.0003588860178,0,indoor_co2,0.0205317993,0.0153481539,0.05532107652,0.07578509109
cucumber,with_quality_flags,knn,False,True,15min,387,0,0,all_targets,0.02066561947,0.01519972809,0.05593108213,0.07306313151
cucumber,with_quality_flags,knn,False,True,15min,387,0,0,indoor_temperature,0.01068081364,0.007434999007,0.03245761635,0.04135266247
cucumber,with_quality_flags,knn,False,True,15min,387,0,0,indoor_humidity,0.01376701291,0.01010581429,0.04635890109,0.06964410833
cucumber,with_quality_flags,knn,False,True,15min,387,0,0,indoor_co2,0.03754903186,0.02954219064,0.1194817488,0.1676582443
cucumber,with_quality_flags,knn,False,True,30min,387,0,0,all_targets,0.01856150506,0.01511382123,0.04378991574,0.05893100462
cucumber,with_quality_flags,knn,False,True,30min,387,0,0,indoor_temperature,0.01090835616,0.007618127061,0.02859141687,0.03775311621
cucumber,with_quality_flags,knn,False,True,30min,387,0,0,indoor_humidity,0.01437245747,0.01076677977,0.04024549223,0.05560106719
cucumber,with_quality_flags,knn,False,True,30min,387,0,0,indoor_co2,0.03040370156,0.02157048841,0.08785753713,0.1268017674
cucumber,with_quality_flags,knn,False,True,60min,387,0,0,all_targets,0.01737795494,0.01392822088,0.03568326831,0.04869794202
cucumber,with_quality_flags,knn,False,True,60min,387,0,0,indoor_temperature,0.01047736781,0.007893075266,0.02509020825,0.0322962036
cucumber,with_quality_flags,knn,False,True,60min,387,0,0,indoor_humidity,0.01500382039,0.01000981374,0.04095519813,0.05525533983
cucumber,with_quality_flags,knn,False,True,60min,387,0,0,indoor_co2,0.02665267662,0.01834048976,0.07227851585,0.09476596568
cucumber,with_quality_flags,extra_trees,False,True,15min,387,0,0,all_targets,0.01296563319,0.008978688272,0.03788856809,0.05524630752
cucumber,with_quality_flags,extra_trees,False,True,15min,387,0,0,indoor_temperature,0.009000901988,0.005358041123,0.02585127428,0.0351447032
cucumber,with_quality_flags,extra_trees,False,True,15min,387,0,0,indoor_humidity,0.008623246492,0.007278170929,0.03470076708,0.04957540056
cucumber,with_quality_flags,extra_trees,False,True,15min,387,0,0,indoor_co2,0.02127275109,0.01383692287,0.08698434315,0.126763108
cucumber,with_quality_flags,extra_trees,False,True,30min,387,0,0,all_targets,0.01231008909,0.009414259809,0.02819636766,0.04357465203
cucumber,with_quality_flags,extra_trees,False,True,30min,387,0,0,indoor_temperature,0.00965883124,0.007018272646,0.0238881556,0.03480895527
cucumber,with_quality_flags,extra_trees,False,True,30min,387,0,0,indoor_humidity,0.009029209578,0.006115024244,0.02892406925,0.03770133301
cucumber,with_quality_flags,extra_trees,False,True,30min,387,0,0,indoor_co2,0.01824222646,0.01190095911,0.05155502708,0.09187227775
cucumber,with_quality_flags,extra_trees,False,True,60min,387,0,0,all_targets,0.01133958623,0.009281074716,0.0265806727,0.03451972505
cucumber,with_quality_flags,extra_trees,False,True,60min,387,0,0,indoor_temperature,0.008975545402,0.006231582558,0.0211523538,0.03023757019
cucumber,with_quality_flags,extra_trees,False,True,60min,387,0,0,indoor_humidity,0.008357831439,0.005134450152,0.02468895165,0.03395482088
cucumber,with_quality_flags,extra_trees,False,True,60min,387,0,0,indoor_co2,0.01668538184,0.01276646461,0.04446942392,0.06782448774
cucumber,with_quality_flags,lightgbm,False,True,15min,387,0,0,all_targets,0.01274714916,0.008657104518,0.03955817648,0.05162405263
cucumber,with_quality_flags,lightgbm,False,True,15min,387,0,0,indoor_temperature,0.007903508723,0.004480635555,0.02373778217,0.03300731464
cucumber,with_quality_flags,lightgbm,False,True,15min,387,0,0,indoor_humidity,0.01162008642,0.008974492934,0.04228497715,0.06364549989
cucumber,with_quality_flags,lightgbm,False,True,15min,387,0,0,indoor_co2,0.01871785234,0.01303381418,0.08435966839,0.1120633769
cucumber,with_quality_flags,lightgbm,False,True,30min,387,0,0,all_targets,0.01247901448,0.01064257404,0.02760448974,0.03922309121
cucumber,with_quality_flags,lightgbm,False,True,30min,387,0,0,indoor_temperature,0.0080090719,0.004728564129,0.02092479889,0.03004677376
cucumber,with_quality_flags,lightgbm,False,True,30min,387,0,0,indoor_humidity,0.01264289112,0.008332860058,0.0344634657,0.05072424547
cucumber,with_quality_flags,lightgbm,False,True,30min,387,0,0,indoor_co2,0.01678508041,0.01233334567,0.05185445573,0.0813779062
cucumber,with_quality_flags,lightgbm,False,True,60min,387,0,0,all_targets,0.01157221119,0.009058902109,0.02447962477,0.03616987675
cucumber,with_quality_flags,lightgbm,False,True,60min,387,0,0,indoor_temperature,0.006999600892,0.004522856672,0.01820381636,0.02529593102
cucumber,with_quality_flags,lightgbm,False,True,60min,387,0,0,indoor_humidity,0.0127285377,0.008692479491,0.03284124976,0.04632554363
cucumber,with_quality_flags,lightgbm,False,True,60min,387,0,0,indoor_co2,0.01498849498,0.008786030466,0.04345114209,0.0653089784
cucumber,with_quality_flags,xgboost,False,True,15min,387,0,0,all_targets,0.01254421251,0.009262763665,0.03744008516,0.05205045441
cucumber,with_quality_flags,xgboost,False,True,15min,387,0,0,indoor_temperature,0.007288853108,0.004293805669,0.02142495223,0.02956407116
cucumber,with_quality_flags,xgboost,False,True,15min,387,0,0,indoor_humidity,0.01090215654,0.007757070785,0.04041065778,0.05840761015
cucumber,with_quality_flags,xgboost,False,True,15min,387,0,0,indoor_co2,0.01944162788,0.01410379628,0.07740078618,0.121144491
cucumber,with_quality_flags,xgboost,False,True,30min,387,0,0,all_targets,0.01251452538,0.01011681194,0.02698780524,0.04084706297
cucumber,with_quality_flags,xgboost,False,True,30min,387,0,0,indoor_temperature,0.007339949169,0.004614809674,0.01944907691,0.02784907137
cucumber,with_quality_flags,xgboost,False,True,30min,387,0,0,indoor_humidity,0.01173789406,0.008113825479,0.03389993828,0.04648416727
cucumber,with_quality_flags,xgboost,False,True,30min,387,0,0,indoor_co2,0.0184657329,0.01061157321,0.05242375333,0.09155973888
cucumber,with_quality_flags,xgboost,False,True,60min,387,0,0,all_targets,0.01211965608,0.0105700452,0.02472531813,0.03659828878
cucumber,with_quality_flags,xgboost,False,True,60min,387,0,0,indoor_temperature,0.006572561569,0.004175062532,0.01710639365,0.02350235028
cucumber,with_quality_flags,xgboost,False,True,60min,387,0,0,indoor_humidity,0.01200997894,0.008056759305,0.03189282821,0.0430039787
cucumber,with_quality_flags,xgboost,False,True,60min,387,0,0,indoor_co2,0.01777642772,0.01155721878,0.04884206582,0.07483326903
cucumber,with_quality_flags,mlp,False,True,15min,387,0,0,all_targets,0.0419579451,0.02282544114,0.1297006984,0.1635731645
cucumber,with_quality_flags,mlp,False,True,15min,387,0,0,indoor_temperature,0.009405054059,0.004314968073,0.03168323242,0.0433902474
cucumber,with_quality_flags,mlp,False,True,15min,387,0,0,indoor_humidity,0.08536558259,0.03036490994,0.3011022037,0.3767105263
cucumber,with_quality_flags,mlp,False,True,15min,387,0,0,indoor_co2,0.03110319864,0.02054187183,0.1130701807,0.1651734772
cucumber,with_quality_flags,mlp,False,True,30min,387,0,0,all_targets,0.03658816549,0.01978865791,0.1072475743,0.1343905461
cucumber,with_quality_flags,mlp,False,True,30min,387,0,0,indoor_temperature,0.008856084526,0.004262601405,0.02728670302,0.03827533035
cucumber,with_quality_flags,mlp,False,True,30min,387,0,0,indoor_humidity,0.07307681848,0.02592581359,0.2488769144,0.3141672307
cucumber,with_quality_flags,mlp,False,True,30min,387,0,0,indoor_co2,0.02783159346,0.01771207114,0.08598458132,0.1148274213
cucumber,with_quality_flags,mlp,False,True,60min,387,0,0,all_targets,0.02880714159,0.0169118601,0.07777322124,0.09731196882
cucumber,with_quality_flags,mlp,False,True,60min,387,0,0,indoor_temperature,0.007897725844,0.005052424485,0.02204013515,0.03058921958
cucumber,with_quality_flags,mlp,False,True,60min,387,0,0,indoor_humidity,0.05619186486,0.0232279284,0.1715594145,0.2269579921
cucumber,with_quality_flags,mlp,False,True,60min,387,0,0,indoor_co2,0.02233183407,0.01592672021,0.06087247666,0.08346963075
strawberry,without_quality_flags,persistence,True,False,15min,1441,0,0,all_targets,0.01412350668,0.009871447125,0.03014864114,0.0631682941
strawberry,without_quality_flags,persistence,True,False,15min,1441,0,0,indoor_temperature,0.02344221197,0.01584364122,0.05149183397,0.09912584981
strawberry,without_quality_flags,persistence,True,False,15min,1441,0,0,indoor_humidity,0.01554370674,0.01141069515,0.0456427806,0.07959451707
strawberry,without_quality_flags,persistence,True,False,15min,1441,0,0,indoor_co2,0.003384601318,3.351277528e-19,0.008752941566,0.0487782202
strawberry,without_quality_flags,persistence,True,False,30min,1441,0,0,all_targets,0.01476656912,0.009328386525,0.02840528721,0.06409576165
strawberry,without_quality_flags,persistence,True,False,30min,1441,0,0,indoor_temperature,0.02115390463,0.01380660163,0.04934162551,0.0778852809
strawberry,without_quality_flags,persistence,True,False,30min,1441,0,0,indoor_humidity,0.01630038504,0.01073827919,0.03816470003,0.07042169533
strawberry,without_quality_flags,persistence,True,False,30min,1441,0,0,indoor_co2,0.006845417682,0.0008336134824,0.005501848984,0.06674034991
strawberry,without_quality_flags,persistence,True,False,60min,1441,0,0,all_targets,0.01291926151,0.008448422051,0.02643099441,0.05114086755
strawberry,without_quality_flags,persistence,True,False,60min,1441,0,0,indoor_temperature,0.01860789411,0.0118328733,0.04650053301,0.06897865839
strawberry,without_quality_flags,persistence,True,False,60min,1441,0,0,indoor_humidity,0.01530971538,0.01009407648,0.03458866967,0.06033845309
strawberry,without_quality_flags,persistence,True,False,60min,1441,0,0,indoor_co2,0.004840175036,0.0007345125789,0.004978363035,0.04214713034
strawberry,without_quality_flags,linear_svr,False,False,15min,1441,0,0,all_targets,0.01144950193,0.007586186762,0.02416851067,0.057257277
strawberry,without_quality_flags,linear_svr,False,False,15min,1441,0,0,indoor_temperature,0.01812048629,0.01046094626,0.04127983921,0.085841474
strawberry,without_quality_flags,linear_svr,False,False,15min,1441,0,0,indoor_humidity,0.01284687945,0.008976038802,0.04004996418,0.073652679
strawberry,without_quality_flags,linear_svr,False,False,15min,1441,0,0,indoor_co2,0.003381140054,5.904670932e-05,0.008702695075,0.05123786756
strawberry,without_quality_flags,linear_svr,False,False,30min,1441,0,0,all_targets,0.01229916857,0.007382560602,0.02279853404,0.05822577167
strawberry,without_quality_flags,linear_svr,False,False,30min,1441,0,0,indoor_temperature,0.0162099022,0.009867364423,0.03873789771,0.06464104941
strawberry,without_quality_flags,linear_svr,False,False,30min,1441,0,0,indoor_humidity,0.01385147333,0.008492449676,0.03290150522,0.06626039399
strawberry,without_quality_flags,linear_svr,False,False,30min,1441,0,0,indoor_co2,0.006836130173,0.0009102963259,0.005405351279,0.06669989171
strawberry,without_quality_flags,linear_svr,False,False,60min,1441,0.0001349371578,0,all_targets,0.01123809578,0.007303823145,0.02199363929,0.04620774955
strawberry,without_quality_flags,linear_svr,False,False,60min,1441,0.0001349371578,0,indoor_temperature,0.01439228324,0.008716145709,0.03506066341,0.05518533441
strawberry,without_quality_flags,linear_svr,False,False,60min,1441,0.0001349371578,0,indoor_humidity,0.01449486919,0.009062687677,0.03352131042,0.06254117678
strawberry,without_quality_flags,linear_svr,False,False,60min,1441,0.0001349371578,0,indoor_co2,0.004827134902,0.0007087324317,0.004975517828,0.04210404598
strawberry,without_quality_flags,knn,False,True,15min,1441,0,0,all_targets,0.01287266075,0.007376084023,0.02488660659,0.07496534401
strawberry,without_quality_flags,knn,False,True,15min,1441,0,0,indoor_temperature,0.01840631524,0.009279847001,0.03700621914,0.1043370115
strawberry,without_quality_flags,knn,False,True,15min,1441,0,0,indoor_humidity,0.0135315288,0.008817355343,0.04285494031,0.07258065072
strawberry,without_quality_flags,knn,False,True,15min,1441,0,0,indoor_co2,0.006680138209,0.001326203268,0.009548663526,0.08487429507
strawberry,without_quality_flags,knn,False,True,30min,1441,0,0,all_targets,0.01366414992,0.007678862515,0.02176720849,0.07541664386
strawberry,without_quality_flags,knn,False,True,30min,1441,0,0,indoor_temperature,0.01822259428,0.009150511154,0.03428693296,0.09305347681
strawberry,without_quality_flags,knn,False,True,30min,1441,0,0,indoor_humidity,0.01337300522,0.00922488017,0.0333911024,0.06094314053
strawberry,without_quality_flags,knn,False,True,30min,1441,0,0,indoor_co2,0.009396850279,0.001227685311,0.006684064468,0.1003121583
strawberry,without_quality_flags,knn,False,True,60min,1441,0,0,all_targets,0.01140533647,0.006866122324,0.01911687127,0.05500176541
strawberry,without_quality_flags,knn,False,True,60min,1441,0,0,indoor_temperature,0.01524367754,0.008764651674,0.03089510038,0.07146588465
strawberry,without_quality_flags,knn,False,True,60min,1441,0,0,indoor_humidity,0.0117518748,0.00820597095,0.02973817213,0.04652012615
strawberry,without_quality_flags,knn,False,True,60min,1441,0,0,indoor_co2,0.007220457066,0.001127736485,0.005649811403,0.07191686598
strawberry,without_quality_flags,extra_trees,False,True,15min,1441,0,0,all_targets,0.01687882114,0.008566022533,0.02548899239,0.1204027078
strawberry,without_quality_flags,extra_trees,False,True,15min,1441,0,0,indoor_temperature,0.01440577077,0.0085144808,0.03400156347,0.06928329318
strawberry,without_quality_flags,extra_trees,False,True,15min,1441,0,0,indoor_humidity,0.01198889463,0.008377471732,0.04040841681,0.06986440245
strawberry,without_quality_flags,extra_trees,False,True,15min,1441,0,0,indoor_co2,0.02424179802,0.00264466666,0.02283698638,0.2781481863
strawberry,without_quality_flags,extra_trees,False,True,30min,1441,0,0,all_targets,0.01212060257,0.007635546453,0.02182103747,0.06035598993
strawberry,without_quality_flags,extra_trees,False,True,30min,1441,0,0,indoor_temperature,0.01264653788,0.008170861739,0.03048938571,0.04970554273
strawberry,without_quality_flags,extra_trees,False,True,30min,1441,0,0,indoor_humidity,0.01275008909,0.008052064666,0.03264330339,0.05858640541
strawberry,without_quality_flags,extra_trees,False,True,30min,1441,0,0,indoor_co2,0.01096518075,0.001722678248,0.01641766951,0.1158544708
strawberry,without_quality_flags,extra_trees,False,True,60min,1441,0,0,all_targets,0.00923378953,0.00670821865,0.01905770768,0.03510141794
strawberry,without_quality_flags,extra_trees,False,True,60min,1441,0,0,indoor_temperature,0.01095371033,0.00692324118,0.02695700684,0.04141468659
strawberry,without_quality_flags,extra_trees,False,True,60min,1441,0,0,indoor_humidity,0.01140759191,0.007840296735,0.02888167076,0.0444660644
strawberry,without_quality_flags,extra_trees,False,True,60min,1441,0,0,indoor_co2,0.005340066348,0.001323852199,0.01295347048,0.0520797482
strawberry,without_quality_flags,lightgbm,False,True,15min,1441,0,0,all_targets,0.01193096685,0.007385510243,0.02349283034,0.07002226566
strawberry,without_quality_flags,lightgbm,False,True,15min,1441,0,0,indoor_temperature,0.01633325898,0.009293886374,0.03638504424,0.07881544938
strawberry,without_quality_flags,lightgbm,False,True,15min,1441,0,0,indoor_humidity,0.0112161865,0.007292717632,0.03793915496,0.06787922217
strawberry,without_quality_flags,lightgbm,False,True,15min,1441,0,0,indoor_co2,0.008243455063,0.001240293324,0.0100395723,0.105441912
strawberry,without_quality_flags,lightgbm,False,True,30min,1441,0,0,all_targets,0.01257326152,0.007249688527,0.02149879085,0.06830185116
strawberry,without_quality_flags,lightgbm,False,True,30min,1441,0,0,indoor_temperature,0.01437677825,0.009247804263,0.03367373865,0.0575425137
strawberry,without_quality_flags,lightgbm,False,True,30min,1441,0,0,indoor_humidity,0.01203582224,0.007917252055,0.0287380753,0.05733128683
strawberry,without_quality_flags,lightgbm,False,True,30min,1441,0,0,indoor_co2,0.01130718408,0.001171172115,0.006860279559,0.1162925027
strawberry,without_quality_flags,lightgbm,False,True,60min,1441,0,0,all_targets,0.01051984236,0.006194835931,0.01946424044,0.05216753862
strawberry,without_quality_flags,lightgbm,False,True,60min,1441,0,0,indoor_temperature,0.01233606792,0.007424482536,0.02938280855,0.04814770651
strawberry,without_quality_flags,lightgbm,False,True,60min,1441,0,0,indoor_humidity,0.01086419781,0.007302293684,0.02561759962,0.04510586996
strawberry,without_quality_flags,lightgbm,False,True,60min,1441,0,0,indoor_co2,0.008359261332,0.000909512943,0.006120831335,0.08302570173
strawberry,without_quality_flags,xgboost,False,True,15min,1441,0,0,all_targets,0.01440090824,0.006228930001,0.02059388845,0.1037075649
strawberry,without_quality_flags,xgboost,False,True,15min,1441,0,0,indoor_temperature,0.01490176104,0.008034391315,0.03012632802,0.08253987897
strawberry,without_quality_flags,xgboost,False,True,15min,1441,0,0,indoor_humidity,0.01147529297,0.007384171414,0.03794018713,0.06919848271
strawberry,without_quality_flags,xgboost,False,True,15min,1441,0,0,indoor_co2,0.01682567071,0.001018527834,0.009633533087,0.1940885257
strawberry,without_quality_flags,xgboost,False,True,30min,1441,0,0,all_targets,0.01428919046,0.006227411968,0.0189053258,0.09179805181
strawberry,without_quality_flags,xgboost,False,True,30min,1441,0,0,indoor_temperature,0.01269366296,0.007708178507,0.02768613784,0.05701149249
strawberry,without_quality_flags,xgboost,False,True,30min,1441,0,0,indoor_humidity,0.01268205068,0.008086177525,0.03198021135,0.06019069496
strawberry,without_quality_flags,xgboost,False,True,30min,1441,0,0,indoor_co2,0.01749185774,0.001021284183,0.006332629157,0.1804829877
strawberry,without_quality_flags,xgboost,False,True,60min,1441,0,0,all_targets,0.009823520707,0.005836537147,0.01731823463,0.04852674235
strawberry,without_quality_flags,xgboost,False,True,60min,1441,0,0,indoor_temperature,0.01044341023,0.006939784028,0.02313693975,0.04160939366
strawberry,without_quality_flags,xgboost,False,True,60min,1441,0,0,indoor_humidity,0.01158354814,0.00779248841,0.02805641843,0.04700768955
strawberry,without_quality_flags,xgboost,False,True,60min,1441,0,0,indoor_co2,0.007443603744,0.0008560076324,0.005337533491,0.07670944219
strawberry,without_quality_flags,mlp,False,False,15min,1441,7.710694734e-05,0,all_targets,0.01525114706,0.009991811888,0.02482021013,0.1025640737
strawberry,without_quality_flags,mlp,False,False,15min,1441,7.710694734e-05,0,indoor_temperature,0.01375433482,0.00887836191,0.03234654857,0.06761386363
strawberry,without_quality_flags,mlp,False,False,15min,1441,7.710694734e-05,0,indoor_humidity,0.01954625632,0.01024794341,0.04447785545,0.1383682003
strawberry,without_quality_flags,mlp,False,False,15min,1441,7.710694734e-05,0,indoor_co2,0.01245285004,0.004118721141,0.02361324499,0.1639840101
strawberry,without_quality_flags,mlp,False,False,30min,1441,0.0001542138947,0,all_targets,0.01555451859,0.009636382015,0.02337054146,0.09027995614
strawberry,without_quality_flags,mlp,False,False,30min,1441,0.0001542138947,0,indoor_temperature,0.01385018213,0.008952238047,0.0313639065,0.05910678782
strawberry,without_quality_flags,mlp,False,False,30min,1441,0.0001542138947,0,indoor_humidity,0.01788644805,0.01044261279,0.03745006021,0.09651554998
strawberry,without_quality_flags,mlp,False,False,30min,1441,0.0001542138947,0,indoor_co2,0.01492692559,0.00391672166,0.02275534274,0.1599566016
strawberry,without_quality_flags,mlp,False,False,60min,1441,0.0002505975788,0,all_targets,0.01253993497,0.00907515536,0.02191432445,0.05536316719
strawberry,without_quality_flags,mlp,False,False,60min,1441,0.0002505975788,0,indoor_temperature,0.01214670309,0.008158346397,0.02671522218,0.04783329441
strawberry,without_quality_flags,mlp,False,False,60min,1441,0.0002505975788,0,indoor_humidity,0.01527985949,0.01098959708,0.03733711768,0.06003361073
strawberry,without_quality_flags,mlp,False,False,60min,1441,0.0002505975788,0,indoor_co2,0.01019324234,0.003981594523,0.02035011703,0.09622585546
melon,without_quality_flags,persistence,True,False,15min,483,0,0,all_targets,0.01367547967,0.0125462847,0.04018723685,0.05811271963
melon,without_quality_flags,persistence,True,False,15min,483,0,0,indoor_temperature,0.0183982622,0.01124417835,0.04705256171,0.06054557574
melon,without_quality_flags,persistence,True,False,15min,483,0,0,indoor_humidity,0.01509745751,0.01116429662,0.05135576444,0.07937368323
melon,without_quality_flags,persistence,True,False,15min,483,0,0,indoor_co2,0.007530719283,8.942265287e-18,0.05159343849,0.09323024851
melon,without_quality_flags,persistence,True,False,30min,483,0,0,all_targets,0.0161485861,0.01272651921,0.0369798495,0.05043894624
melon,without_quality_flags,persistence,True,False,30min,483,0,0,indoor_temperature,0.01823729851,0.01260336474,0.04538199807,0.05826900157
melon,without_quality_flags,persistence,True,False,30min,483,0,0,indoor_humidity,0.01597715522,0.01028391208,0.04160008308,0.06417042402
melon,without_quality_flags,persistence,True,False,30min,483,0,0,indoor_co2,0.01423130457,0.008844589456,0.04569704552,0.07075671565
melon,without_quality_flags,persistence,True,False,60min,483,0,0,all_targets,0.01612667175,0.01258000584,0.03345954069,0.04595970044
melon,without_quality_flags,persistence,True,False,60min,483,0,0,indoor_temperature,0.01773312657,0.01221798831,0.04300731885,0.05423117915
melon,without_quality_flags,persistence,True,False,60min,483,0,0,indoor_humidity,0.01638920489,0.01211365219,0.03794424325,0.0547379074
melon,without_quality_flags,persistence,True,False,60min,483,0,0,indoor_co2,0.01425768377,0.009561021819,0.03925430845,0.05790732083
melon,without_quality_flags,linear_regression,False,False,15min,483,0,0,all_targets,0.04313700339,0.0419974954,0.09014536529,0.1017849581
melon,without_quality_flags,linear_regression,False,False,15min,483,0,0,indoor_temperature,0.01520956174,0.0131285939,0.03379527449,0.0441752438
melon,without_quality_flags,linear_regression,False,False,15min,483,0,0,indoor_humidity,0.03260163091,0.01638816551,0.1089535979,0.1652455198
melon,without_quality_flags,linear_regression,False,False,15min,483,0,0,indoor_co2,0.08159981751,0.06794846667,0.205345374,0.242774641
melon,without_quality_flags,linear_regression,False,False,30min,483,0,0,all_targets,0.07012384737,0.05542465957,0.1503225565,0.228798751
melon,without_quality_flags,linear_regression,False,False,30min,483,0,0,indoor_temperature,0.01886135473,0.01579430744,0.04245778243,0.05242217919
melon,without_quality_flags,linear_regression,False,False,30min,483,0,0,indoor_humidity,0.08811054292,0.02568580069,0.2797385332,0.3884836047
melon,without_quality_flags,linear_regression,False,False,30min,483,0,0,indoor_co2,0.1033996445,0.0904745391,0.2183358741,0.3057743709
melon,without_quality_flags,linear_regression,False,False,60min,483,0.02214170692,0,all_targets,0.3821090183,0.06761927244,1.513464221,2.311854242
melon,without_quality_flags,linear_regression,False,False,60min,483,0.02214170692,0,indoor_temperature,0.04562870358,0.02342547234,0.1256194081,0.1981995992
melon,without_quality_flags,linear_regression,False,False,60min,483,0.02214170692,0,indoor_humidity,0.3594165609,0.03270004019,1.335158673,2.026838869
melon,without_quality_flags,linear_regression,False,False,60min,483,0.02214170692,0,indoor_co2,0.7412817904,0.1396530726,2.924324264,4.714021641
melon,without_quality_flags,linear_svr,False,False,15min,483,0,0,all_targets,0.02347961425,0.01365344086,0.0715375225,0.1052981598
melon,without_quality_flags,linear_svr,False,False,15min,483,0,0,indoor_temperature,0.0115610347,0.008727444825,0.02750476924,0.03976261712
melon,without_quality_flags,linear_svr,False,False,15min,483,0,0,indoor_humidity,0.02948863392,0.01425590501,0.1036168613,0.1547158615
melon,without_quality_flags,linear_svr,False,False,15min,483,0,0,indoor_co2,0.02938917412,0.01421527889,0.1155195082,0.180616046
melon,without_quality_flags,linear_svr,False,False,30min,483,0,0,all_targets,0.06251621693,0.02262309269,0.1842775346,0.2573822346
melon,without_quality_flags,linear_svr,False,False,30min,483,0,0,indoor_temperature,0.01382220953,0.009086114092,0.0368279695,0.04809208872
melon,without_quality_flags,linear_svr,False,False,30min,483,0,0,indoor_humidity,0.08610990207,0.02373667714,0.2744067979,0.3862334761
melon,without_quality_flags,linear_svr,False,False,30min,483,0,0,indoor_co2,0.08761653918,0.03451949222,0.2748435967,0.3707426673
melon,without_quality_flags,linear_svr,False,False,60min,483,0.02288934898,0,all_targets,0.2155245195,0.02442425639,0.7426555592,1.127565023
melon,without_quality_flags,linear_svr,False,False,60min,483,0.02288934898,0,indoor_temperature,0.04795563636,0.01578243307,0.152776483,0.2517544876
melon,without_quality_flags,linear_svr,False,False,60min,483,0.02288934898,0,indoor_humidity,0.3964276907,0.03332999071,1.455558089,2.256956821
melon,without_quality_flags,linear_svr,False,False,60min,483,0.02288934898,0,indoor_co2,0.2021902314,0.03549380665,0.6692725945,0.8830031334
melon,without_quality_flags,knn,False,True,15min,483,0,0,all_targets,0.01093437362,0.008651370499,0.0362432395,0.05178931641
melon,without_quality_flags,knn,False,True,15min,483,0,0,indoor_temperature,0.01031298346,0.006604971898,0.02704893254,0.03977104556
melon,without_quality_flags,knn,False,True,15min,483,0,0,indoor_humidity,0.01150723153,0.008038293565,0.04231065431,0.06696920932
melon,without_quality_flags,knn,False,True,15min,483,0,0,indoor_co2,0.01098290588,0.007035468886,0.07457597019,0.1143861948
melon,without_quality_flags,knn,False,True,30min,483,0,0,all_targets,0.0141602017,0.0112236566,0.03274455403,0.04268714952
melon,without_quality_flags,knn,False,True,30min,483,0,0,indoor_temperature,0.01009376194,0.006007379203,0.02786579233,0.03942525424
melon,without_quality_flags,knn,False,True,30min,483,0,0,indoor_humidity,0.01297219522,0.008497624626,0.035125371,0.05482193382
melon,without_quality_flags,knn,False,True,30min,483,0,0,indoor_co2,0.01941464795,0.01286485739,0.05861550649,0.08519139195
melon,without_quality_flags,knn,False,True,60min,483,0,0,all_targets,0.01417585205,0.01147163247,0.0289922224,0.04035115452
melon,without_quality_flags,knn,False,True,60min,483,0,0,indoor_temperature,0.009288818207,0.005117588533,0.02422218932,0.0371816216
melon,without_quality_flags,knn,False,True,60min,483,0,0,indoor_humidity,0.01277731801,0.008565208619,0.03323391792,0.04770957878
melon,without_quality_flags,knn,False,True,60min,483,0,0,indoor_co2,0.02046141992,0.01554691026,0.04934012049,0.06867154471
melon,without_quality_flags,extra_trees,False,True,15min,483,0,0,all_targets,0.01097913046,0.007706414959,0.03836876006,0.06018228146
melon,without_quality_flags,extra_trees,False,True,15min,483,0,0,indoor_temperature,0.008993611835,0.005304368935,0.0265316185,0.03541926596
melon,without_quality_flags,extra_trees,False,True,15min,483,0,0,indoor_humidity,0.008931313726,0.005589117384,0.03700168922,0.06213308851
